amfi_code,date,nav,daily_return_pct
100025,2025-10-16,31.7355,0.8837
100025,2025-10-17,31.7858,0.1585
100025,2025-10-18,31.7858,0.0
100025,2025-10-19,31.7858,0.0
100025,2025-10-20,31.7887,0.0091
100025,2025-10-21,31.7565,-0.1013
100025,2025-10-22,31.7271,-0.0926
100025,2025-10-23,31.7386,0.0362
100025,2025-10-24,31.7566,0.0567
100025,2025-10-25,31.7566,0.0
100025,2025-10-26,31.7566,0.0
100025,2025-10-27,31.7292,-0.0863
100025,2025-10-28,31.7164,-0.0403
100025,2025-10-29,31.8331,0.3679
100025,2025-10-30,31.9535,0.3782
100025,2025-10-31,31.9829,0.092
100025,2025-11-01,31.9829,0.0
100025,2025-11-02,31.9829,0.0
100025,2025-11-03,31.8841,-0.3089
100025,2025-11-04,31.9365,0.1643
100025,2025-11-05,32.071,0.4211
100025,2025-11-06,32.1911,0.3745
100025,2025-11-07,32.2599,0.2137
100025,2025-11-08,32.2599,0.0
100025,2025-11-09,32.2599,0.0
100025,2025-11-10,32.385,0.3878
100025,2025-11-11,32.3986,0.042
100025,2025-11-12,32.4592,0.187
100025,2025-11-13,32.4129,-0.1426
100025,2025-11-14,32.446,0.1021
100025,2025-11-15,32.446,0.0
100025,2025-11-16,32.446,0.0
100025,2025-11-17,32.5642,0.3643
100025,2025-11-18,32.5252,-0.1198
100025,2025-11-19,32.4639,-0.1885
100025,2025-11-20,32.4812,0.0533
100025,2025-11-21,32.4719,-0.0286
100025,2025-11-22,32.4719,0.0
100025,2025-11-23,32.4719,0.0
100025,2025-11-24,32.5343,0.1922
100025,2025-11-25,32.5065,-0.0854
100025,2025-11-26,32.6569,0.4627
100025,2025-11-27,32.5602,-0.2961
100025,2025-11-28,32.6726,0.3452
100025,2025-11-29,32.6726,0.0
100025,2025-11-30,32.6726,0.0
100025,2025-12-01,32.619,-0.1641
100025,2025-12-02,32.481,-0.4231
100025,2025-12-03,32.5098,0.0887
100025,2025-12-04,32.4982,-0.0357
100025,2025-12-05,32.4167,-0.2508
100025,2025-12-06,32.4167,0.0
100025,2025-12-07,32.4167,0.0
100025,2025-12-08,32.2889,-0.3942
100025,2025-12-09,32.2974,0.0263
100025,2025-12-10,32.3862,0.2749
100025,2025-12-11,32.4432,0.176
100025,2025-12-12,32.4572,0.0432
100025,2025-12-13,32.4572,0.0
100025,2025-12-14,32.4572,0.0
100025,2025-12-15,32.5056,0.1491
100025,2025-12-16,32.5127,0.0218
100025,2025-12-17,32.405,-0.3313
100025,2025-12-18,32.2984,-0.329
100025,2025-12-19,32.2911,-0.0226
100025,2025-12-20,32.2911,0.0
100025,2025-12-21,32.2911,0.0
100025,2025-12-22,32.2873,-0.0118
100025,2025-12-23,32.3658,0.2431
100025,2025-12-24,32.4369,0.2197
100025,2025-12-25,32.4957,0.1813
100025,2025-12-26,32.482,-0.0422
100025,2025-12-27,32.482,0.0
100025,2025-12-28,32.482,0.0
100025,2025-12-29,32.3785,-0.3186
100025,2025-12-30,32.4214,0.1325
100025,2025-12-31,32.4736,0.161
100025,2026-01-01,32.288,-0.5715
100025,2026-01-02,32.2294,-0.1815
100025,2026-01-03,32.2294,0.0
100025,2026-01-04,32.2294,0.0
100025,2026-01-05,32.1825,-0.1455
100025,2026-01-06,32.2013,0.0584
100025,2026-01-07,32.1453,-0.1739
100025,2026-01-08,32.1514,0.019
100025,2026-01-09,32.1436,-0.0243
100025,2026-01-10,32.1436,0.0
100025,2026-01-11,32.1436,0.0
100025,2026-01-12,32.1399,-0.0115
100025,2026-01-13,32.0911,-0.1518
100025,2026-01-14,32.0486,-0.1324
100025,2026-01-15,31.9706,-0.2434
100025,2026-01-16,32.0104,0.1245
100025,2026-01-17,32.0104,0.0
100025,2026-01-18,32.0104,0.0
100025,2026-01-19,32.0656,0.1724
100025,2026-01-20,32.0126,-0.1653
100025,2026-01-21,32.1447,0.4127
100025,2026-01-22,32.1284,-0.0507
100025,2026-01-23,32.2617,0.4149
100025,2026-01-24,32.2617,0.0
100025,2026-01-25,32.2617,0.0
100025,2026-01-26,32.2187,-0.1333
100025,2026-01-27,32.0638,-0.4808
100025,2026-01-28,32.1055,0.1301
100025,2026-01-29,32.1348,0.0913
100025,2026-01-30,32.1467,0.037
100025,2026-01-31,32.1467,0.0
100025,2026-02-01,32.1467,0.0
100025,2026-02-02,32.1039,-0.1331
100025,2026-02-03,32.1103,0.0199
100025,2026-02-04,32.0781,-0.1003
100025,2026-02-05,32.0629,-0.0474
100025,2026-02-06,32.1401,0.2408
100025,2026-02-07,32.1401,0.0
100025,2026-02-08,32.1401,0.0
100025,2026-02-09,32.1642,0.075
100025,2026-02-10,32.2229,0.1825
100025,2026-02-11,32.2133,-0.0298
100025,2026-02-12,32.1947,-0.0577
100025,2026-02-13,32.1105,-0.2615
100025,2026-02-14,32.1105,0.0
100025,2026-02-15,32.1105,0.0
100025,2026-02-16,32.0897,-0.0648
100025,2026-02-17,31.8314,-0.8049
100025,2026-02-18,31.7932,-0.12
100025,2026-02-19,31.7957,0.0079
100025,2026-02-20,31.85,0.1708
100025,2026-02-21,31.85,0.0
100025,2026-02-22,31.85,0.0
100025,2026-02-23,31.8375,-0.0392
100025,2026-02-24,31.8745,0.1162
100025,2026-02-25,31.709,-0.5192
100025,2026-02-26,31.7135,0.0142
100025,2026-02-27,31.5886,-0.3938
100025,2026-02-28,31.5886,0.0
100025,2026-03-01,31.5886,0.0
100025,2026-03-02,31.5016,-0.2754
100025,2026-03-03,31.4957,-0.0187
100025,2026-03-04,31.6062,0.3508
100025,2026-03-05,31.6448,0.1221
100025,2026-03-06,31.6553,0.0332
100025,2026-03-07,31.6553,0.0
100025,2026-03-08,31.6553,0.0
100025,2026-03-09,31.6628,0.0237
100025,2026-03-10,31.615,-0.151
100025,2026-03-11,31.5807,-0.1085
100025,2026-03-12,31.6237,0.1362
100025,2026-03-13,31.5225,-0.32
100025,2026-03-14,31.5225,0.0
100025,2026-03-15,31.5225,0.0
100025,2026-03-16,31.5787,0.1783
100025,2026-03-17,31.5568,-0.0694
100025,2026-03-18,31.6316,0.237
100025,2026-03-19,31.7173,0.2709
100025,2026-03-20,31.5929,-0.3922
100025,2026-03-21,31.5929,0.0
100025,2026-03-22,31.5929,0.0
100025,2026-03-23,31.5557,-0.1177
100025,2026-03-24,31.4967,-0.187
100025,2026-03-25,31.3621,-0.4273
100025,2026-03-26,31.2896,-0.2312
100025,2026-03-27,31.4916,0.6456
100025,2026-03-28,31.4916,0.0
100025,2026-03-29,31.4916,0.0
100025,2026-03-30,31.5491,0.1826
100025,2026-03-31,31.7109,0.5129
100025,2026-04-01,31.7863,0.2378
100025,2026-04-02,31.736,-0.1582
100025,2026-04-03,31.7146,-0.0674
100025,2026-04-04,31.7146,0.0
100025,2026-04-05,31.7146,0.0
100025,2026-04-06,31.7707,0.1769
100025,2026-04-07,31.8148,0.1388
100025,2026-04-08,31.7776,-0.1169
100025,2026-04-09,31.666,-0.3512
100025,2026-04-10,31.9386,0.8609
100025,2026-04-11,31.9386,0.0
100025,2026-04-12,31.9386,0.0
100025,2026-04-13,31.9363,-0.0072
100025,2026-04-14,31.9192,-0.0535
100025,2026-04-15,31.9375,0.0573
100025,2026-04-16,31.9271,-0.0326
100025,2026-04-17,31.9461,0.0595
100025,2026-04-18,31.9461,0.0
100025,2026-04-19,31.9461,0.0
100025,2026-04-20,32.059,0.3534
100025,2026-04-21,32.0581,-0.0028
100025,2026-04-22,31.9734,-0.2642
100025,2026-04-23,31.9696,-0.0119
100025,2026-04-24,31.9413,-0.0885
100025,2026-04-25,31.9413,0.0
100025,2026-04-26,31.9413,0.0
100025,2026-04-27,32.0653,0.3882
100025,2026-04-28,32.1692,0.324
100025,2026-04-29,32.1871,0.0556
100025,2026-04-30,32.0928,-0.293
100025,2026-05-01,32.0029,-0.2801
100025,2026-05-02,32.0029,0.0
100025,2026-05-03,32.0029,0.0
100025,2026-05-04,32.0133,0.0325
100025,2026-05-05,32.0496,0.1134
100025,2026-05-06,32.0285,-0.0658
100025,2026-05-07,31.9989,-0.0924
100025,2026-05-08,31.9603,-0.1206
100025,2026-05-09,31.9603,0.0
100025,2026-05-10,31.9603,0.0
100025,2026-05-11,31.9675,0.0225
100025,2026-05-12,31.7852,-0.5703
100025,2026-05-13,31.7062,-0.2485
100025,2026-05-14,31.6652,-0.1293
100025,2026-05-15,31.7708,0.3335
100025,2026-05-16,31.7708,0.0
100025,2026-05-17,31.7708,0.0
100025,2026-05-18,31.7147,-0.1766
100025,2026-05-19,31.7382,0.0741
100025,2026-05-20,31.7654,0.0857
100025,2026-05-21,31.8786,0.3564
100025,2026-05-22,31.9893,0.3473
100025,2026-05-23,31.9893,0.0
100025,2026-05-24,31.9893,0.0
100025,2026-05-25,31.9938,0.0141
100025,2026-05-26,31.9646,-0.0913
100025,2026-05-27,31.9203,-0.1386
100025,2026-05-28,31.9101,-0.032
100025,2026-05-29,31.8843,-0.0809
100033,2022-01-03,107.3758,
100033,2022-01-04,105.9447,-1.3328
100033,2022-01-05,105.48,-0.4386
100033,2022-01-06,104.935,-0.5167
100033,2022-01-07,104.3318,-0.5748
100033,2022-01-08,104.3318,0.0
100033,2022-01-09,104.3318,0.0
100033,2022-01-10,104.9867,0.6277
100033,2022-01-11,105.157,0.1622
100033,2022-01-12,104.8657,-0.277
100033,2022-01-13,105.1666,0.2869
100033,2022-01-14,103.996,-1.1131
100033,2022-01-15,103.996,0.0
100033,2022-01-16,103.996,0.0
100033,2022-01-17,104.1974,0.1937
100033,2022-01-18,104.4558,0.248
100033,2022-01-19,102.6627,-1.7166
100033,2022-01-20,103.9636,1.2672
100033,2022-01-21,102.942,-0.9827
100033,2022-01-22,102.942,0.0
100033,2022-01-23,102.942,0.0
100033,2022-01-24,103.1229,0.1757
100033,2022-01-25,104.6407,1.4718
100033,2022-01-26,105.8779,1.1823
100033,2022-01-27,105.9929,0.1086
100033,2022-01-28,105.6052,-0.3658
100033,2022-01-29,105.6052,0.0
100033,2022-01-30,105.6052,0.0
100033,2022-01-31,106.8818,1.2088
100033,2022-02-01,107.8211,0.8788
100033,2022-02-02,107.0983,-0.6704
100033,2022-02-03,106.1557,-0.8801
100033,2022-02-04,103.625,-2.384
100033,2022-02-05,103.625,0.0
100033,2022-02-06,103.625,0.0
100033,2022-02-07,103.8862,0.2521
100033,2022-02-08,103.8535,-0.0315
100033,2022-02-09,105.3465,1.4376
100033,2022-02-10,105.8716,0.4985
100033,2022-02-11,107.6484,1.6783
100033,2022-02-12,107.6484,0.0
100033,2022-02-13,107.6484,0.0
100033,2022-02-14,106.8257,-0.7642
100033,2022-02-15,108.364,1.44
100033,2022-02-16,107.7528,-0.564
100033,2022-02-17,108.8337,1.0031
100033,2022-02-18,107.0222,-1.6645
100033,2022-02-19,107.0222,0.0
100033,2022-02-20,107.0222,0.0
100033,2022-02-21,107.3962,0.3495
100033,2022-02-22,104.9459,-2.2816
100033,2022-02-23,104.6815,-0.2519
100033,2022-02-24,105.3057,0.5963
100033,2022-02-25,104.7217,-0.5546
100033,2022-02-26,104.7217,0.0
100033,2022-02-27,104.7217,0.0
100033,2022-02-28,103.4831,-1.1828
100033,2022-03-01,104.607,1.0861
100033,2022-03-02,104.548,-0.0564
100033,2022-03-03,104.0074,-0.5171
100033,2022-03-04,104.1298,0.1177
100033,2022-03-05,104.1298,0.0
100033,2022-03-06,104.1298,0.0
100033,2022-03-07,107.5408,3.2757
100033,2022-03-08,109.1094,1.4586
100033,2022-03-09,110.7129,1.4696
100033,2022-03-10,111.3667,0.5905
100033,2022-03-11,111.6641,0.267
100033,2022-03-12,111.6641,0.0
100033,2022-03-13,111.6641,0.0
100033,2022-03-14,108.5805,-2.7615
100033,2022-03-15,107.7743,-0.7425
100033,2022-03-16,107.2285,-0.5064
100033,2022-03-17,104.9198,-2.1531
100033,2022-03-18,103.5462,-1.3092
100033,2022-03-19,103.5462,0.0
100033,2022-03-20,103.5462,0.0
100033,2022-03-21,101.1884,-2.2771
100033,2022-03-22,101.2103,0.0216
100033,2022-03-23,102.2759,1.0529
100033,2022-03-24,103.7097,1.4019
100033,2022-03-25,104.2962,0.5655
100033,2022-03-26,104.2962,0.0
100033,2022-03-27,104.2962,0.0
100033,2022-03-28,103.1701,-1.0797
100033,2022-03-29,100.8797,-2.22
100033,2022-03-30,98.8472,-2.0148
100033,2022-03-31,97.423,-1.4408
100033,2022-04-01,96.4571,-0.9914
100033,2022-04-02,96.4571,0.0
100033,2022-04-03,96.4571,0.0
100033,2022-04-04,96.3378,-0.1237
100033,2022-04-05,95.2397,-1.1398
100033,2022-04-06,95.6914,0.4743
100033,2022-04-07,95.4901,-0.2104
100033,2022-04-08,95.5666,0.0801
100033,2022-04-09,95.5666,0.0
100033,2022-04-10,95.5666,0.0
100033,2022-04-11,96.9452,1.4426
100033,2022-04-12,95.6499,-1.3361
100033,2022-04-13,96.1953,0.5702
100033,2022-04-14,96.2441,0.0507
100033,2022-04-15,95.9254,-0.3311
100033,2022-04-16,95.9254,0.0
100033,2022-04-17,95.9254,0.0
100033,2022-04-18,97.0126,1.1334
100033,2022-04-19,98.1048,1.1258
100033,2022-04-20,97.0652,-1.0597
100033,2022-04-21,96.9191,-0.1505
100033,2022-04-22,97.3115,0.4049
100033,2022-04-23,97.3115,0.0
100033,2022-04-24,97.3115,0.0
100033,2022-04-25,97.0595,-0.259
100033,2022-04-26,97.8075,0.7707
100033,2022-04-27,98.2034,0.4048
100033,2022-04-28,100.4489,2.2866
100033,2022-04-29,98.6925,-1.7486
100033,2022-04-30,98.6925,0.0
100033,2022-05-01,98.6925,0.0
100033,2022-05-02,98.6144,-0.0791
100033,2022-05-03,97.6138,-1.0147
100033,2022-05-04,98.3885,0.7936
100033,2022-05-05,96.5675,-1.8508
100033,2022-05-06,97.0341,0.4832
100033,2022-05-07,97.0341,0.0
100033,2022-05-08,97.0341,0.0
100033,2022-05-09,96.3701,-0.6843
100033,2022-05-10,95.5914,-0.808
100033,2022-05-11,94.0141,-1.65
100033,2022-05-12,93.5553,-0.488
100033,2022-05-13,94.8416,1.3749
100033,2022-05-14,94.8416,0.0
100033,2022-05-15,94.8416,0.0
100033,2022-05-16,94.877,0.0373
100033,2022-05-17,95.6569,0.822
100033,2022-05-18,97.6478,2.0813
100033,2022-05-19,98.0226,0.3838
100033,2022-05-20,97.4349,-0.5996
100033,2022-05-21,97.4349,0.0
100033,2022-05-22,97.4349,0.0
100033,2022-05-23,98.0475,0.6287
100033,2022-05-24,97.4765,-0.5824
100033,2022-05-25,96.9552,-0.5348
100033,2022-05-26,95.2716,-1.7365
100033,2022-05-27,96.3987,1.183
100033,2022-05-28,96.3987,0.0
100033,2022-05-29,96.3987,0.0
100033,2022-05-30,96.0191,-0.3938
100033,2022-05-31,96.2936,0.2859
100033,2022-06-01,95.1712,-1.1656
100033,2022-06-02,95.7336,0.5909
100033,2022-06-03,94.9285,-0.841
100033,2022-06-04,94.9285,0.0
100033,2022-06-05,94.9285,0.0
100033,2022-06-06,94.8316,-0.1021
100033,2022-06-07,95.8979,1.1244
100033,2022-06-08,96.8752,1.0191
100033,2022-06-09,96.915,0.0411
100033,2022-06-10,94.9496,-2.028
100033,2022-06-11,94.9496,0.0
100033,2022-06-12,94.9496,0.0
100033,2022-06-13,98.4788,3.7169
100033,2022-06-14,100.6261,2.1805
100033,2022-06-15,101.5688,0.9368
100033,2022-06-16,100.7252,-0.8306
100033,2022-06-17,100.6562,-0.0685
100033,2022-06-18,100.6562,0.0
100033,2022-06-19,100.6562,0.0
100033,2022-06-20,100.0711,-0.5813
100033,2022-06-21,101.665,1.5928
100033,2022-06-22,102.0537,0.3823
100033,2022-06-23,101.1686,-0.8673
100033,2022-06-24,100.668,-0.4948
100033,2022-06-25,100.668,0.0
100033,2022-06-26,100.668,0.0
100033,2022-06-27,102.0969,1.4194
100033,2022-06-28,104.1413,2.0024
100033,2022-06-29,106.1354,1.9148
100033,2022-06-30,107.1737,0.9783
100033,2022-07-01,106.9222,-0.2347
100033,2022-07-02,106.9222,0.0
100033,2022-07-03,106.9222,0.0
100033,2022-07-04,102.9228,-3.7405
100033,2022-07-05,103.3592,0.424
100033,2022-07-06,103.4267,0.0653
100033,2022-07-07,103.67,0.2352
100033,2022-07-08,103.8069,0.1321
100033,2022-07-09,103.8069,0.0
100033,2022-07-10,103.8069,0.0
100033,2022-07-11,102.2411,-1.5084
100033,2022-07-12,102.9949,0.7373
100033,2022-07-13,103.8473,0.8276
100033,2022-07-14,104.7695,0.888
100033,2022-07-15,106.0347,1.2076
100033,2022-07-16,106.0347,0.0
100033,2022-07-17,106.0347,0.0
100033,2022-07-18,106.8762,0.7936
100033,2022-07-19,106.4248,-0.4224
100033,2022-07-20,106.4063,-0.0174
100033,2022-07-21,106.5943,0.1767
100033,2022-07-22,106.8038,0.1965
100033,2022-07-23,106.8038,0.0
100033,2022-07-24,106.8038,0.0
100033,2022-07-25,108.1605,1.2703
100033,2022-07-26,109.0705,0.8413
100033,2022-07-27,111.8918,2.5867
100033,2022-07-28,114.9637,2.7454
100033,2022-07-29,115.151,0.1629
100033,2022-07-30,115.151,0.0
100033,2022-07-31,115.151,0.0
100033,2022-08-01,110.057,-4.4238
100033,2022-08-02,111.7737,1.5598
100033,2022-08-03,111.1281,-0.5776
100033,2022-08-04,110.1414,-0.8879
100033,2022-08-05,109.6914,-0.4086
100033,2022-08-06,109.6914,0.0
100033,2022-08-07,109.6914,0.0
100033,2022-08-08,109.1802,-0.466
100033,2022-08-09,110.0574,0.8034
100033,2022-08-10,108.0952,-1.7829
100033,2022-08-11,106.7818,-1.215
100033,2022-08-12,107.2937,0.4794
100033,2022-08-13,107.2937,0.0
100033,2022-08-14,107.2937,0.0
100033,2022-08-15,108.1696,0.8164
100033,2022-08-16,109.0769,0.8388
100033,2022-08-17,108.1271,-0.8708
100033,2022-08-18,106.9406,-1.0973
100033,2022-08-19,106.3658,-0.5375
100033,2022-08-20,106.3658,0.0
100033,2022-08-21,106.3658,0.0
100033,2022-08-22,106.7436,0.3552
100033,2022-08-23,108.7318,1.8626
100033,2022-08-24,106.1712,-2.355
100033,2022-08-25,105.9626,-0.1965
100033,2022-08-26,104.3562,-1.516
100033,2022-08-27,104.3562,0.0
100033,2022-08-28,104.3562,0.0
100033,2022-08-29,102.3818,-1.892
100033,2022-08-30,103.6435,1.2323
100033,2022-08-31,104.3917,0.7219
100033,2022-09-01,105.0256,0.6072
100033,2022-09-02,106.2614,1.1767
100033,2022-09-03,106.2614,0.0
100033,2022-09-04,106.2614,0.0
100033,2022-09-05,105.7243,-0.5055
100033,2022-09-06,105.2493,-0.4493
100033,2022-09-07,108.1119,2.7198
100033,2022-09-08,107.8661,-0.2274
100033,2022-09-09,108.8928,0.9518
100033,2022-09-10,108.8928,0.0
100033,2022-09-11,108.8928,0.0
100033,2022-09-12,108.9746,0.0751
100033,2022-09-13,106.6623,-2.1219
100033,2022-09-14,104.154,-2.3516
100033,2022-09-15,103.5045,-0.6236
100033,2022-09-16,104.8919,1.3404
100033,2022-09-17,104.8919,0.0
100033,2022-09-18,104.8919,0.0
100033,2022-09-19,105.9577,1.0161
100033,2022-09-20,107.1956,1.1683
100033,2022-09-21,106.0081,-1.1078
100033,2022-09-22,108.1512,2.0216
100033,2022-09-23,106.9815,-1.0815
100033,2022-09-24,106.9815,0.0
100033,2022-09-25,106.9815,0.0
100033,2022-09-26,107.3268,0.3228
100033,2022-09-27,107.3859,0.0551
100033,2022-09-28,107.235,-0.1405
100033,2022-09-29,109.0404,1.6836
100033,2022-09-30,108.197,-0.7735
100033,2022-10-01,108.197,0.0
100033,2022-10-02,108.197,0.0
100033,2022-10-03,106.5351,-1.536
100033,2022-10-04,106.6326,0.0915
100033,2022-10-05,106.1951,-0.4103
100033,2022-10-06,110.6504,4.1954
100033,2022-10-07,111.6253,0.8811
100033,2022-10-08,111.6253,0.0
100033,2022-10-09,111.6253,0.0
100033,2022-10-10,111.1547,-0.4216
100033,2022-10-11,109.8326,-1.1894
100033,2022-10-12,107.4609,-2.1594
100033,2022-10-13,106.2219,-1.153
100033,2022-10-14,106.4399,0.2052
100033,2022-10-15,106.4399,0.0
100033,2022-10-16,106.4399,0.0
100033,2022-10-17,108.347,1.7917
100033,2022-10-18,109.8855,1.42
100033,2022-10-19,110.2616,0.3423
100033,2022-10-20,109.9101,-0.3188
100033,2022-10-21,110.3387,0.39
100033,2022-10-22,110.3387,0.0
100033,2022-10-23,110.3387,0.0
100033,2022-10-24,109.7298,-0.5518
100033,2022-10-25,112.0856,2.1469
100033,2022-10-26,111.9075,-0.1589
100033,2022-10-27,111.8674,-0.0358
100033,2022-10-28,109.0131,-2.5515
100033,2022-10-29,109.0131,0.0
100033,2022-10-30,109.0131,0.0
100033,2022-10-31,108.8318,-0.1663
100033,2022-11-01,110.001,1.0743
100033,2022-11-02,108.6775,-1.2032
100033,2022-11-03,107.7781,-0.8276
100033,2022-11-04,108.879,1.0215
100033,2022-11-05,108.879,0.0
100033,2022-11-06,108.879,0.0
100033,2022-11-07,107.0437,-1.6856
100033,2022-11-08,108.4808,1.3425
100033,2022-11-09,107.8648,-0.5678
100033,2022-11-10,107.4367,-0.3969
100033,2022-11-11,106.0727,-1.2696
100033,2022-11-12,106.0727,0.0
100033,2022-11-13,106.0727,0.0
100033,2022-11-14,106.6257,0.5213
100033,2022-11-15,109.8857,3.0574
100033,2022-11-16,110.9932,1.0079
100033,2022-11-17,109.9251,-0.9623
100033,2022-11-18,111.5046,1.4369
100033,2022-11-19,111.5046,0.0
100033,2022-11-20,111.5046,0.0
100033,2022-11-21,111.1578,-0.311
100033,2022-11-22,113.0778,1.7273
100033,2022-11-23,114.2519,1.0383
100033,2022-11-24,110.3717,-3.3962
100033,2022-11-25,109.1269,-1.1278
100033,2022-11-26,109.1269,0.0
100033,2022-11-27,109.1269,0.0
100033,2022-11-28,110.4418,1.2049
100033,2022-11-29,110.7171,0.2493
100033,2022-11-30,109.4426,-1.1511
100033,2022-12-01,108.6891,-0.6885
100033,2022-12-02,106.309,-2.1898
100033,2022-12-03,106.309,0.0
100033,2022-12-04,106.309,0.0
100033,2022-12-05,106.2683,-0.0383
100033,2022-12-06,109.1913,2.7506
100033,2022-12-07,110.3227,1.0362
100033,2022-12-08,113.3297,2.7256
100033,2022-12-09,114.6103,1.13
100033,2022-12-10,114.6103,0.0
100033,2022-12-11,114.6103,0.0
100033,2022-12-12,116.1067,1.3056
100033,2022-12-13,118.9629,2.46
100033,2022-12-14,119.582,0.5204
100033,2022-12-15,119.3948,-0.1565
100033,2022-12-16,120.9612,1.3119
100033,2022-12-17,120.9612,0.0
100033,2022-12-18,120.9612,0.0
100033,2022-12-19,123.1675,1.824
100033,2022-12-20,122.5446,-0.5057
100033,2022-12-21,121.5728,-0.793
100033,2022-12-22,121.8572,0.2339
100033,2022-12-23,123.1591,1.0684
100033,2022-12-24,123.1591,0.0
100033,2022-12-25,123.1591,0.0
100033,2022-12-26,124.4251,1.0279
100033,2022-12-27,122.4047,-1.6238
100033,2022-12-28,125.3221,2.3834
100033,2022-12-29,124.448,-0.6975
100033,2022-12-30,124.1375,-0.2495
100033,2022-12-31,124.1375,0.0
100033,2023-01-01,124.1375,0.0
100033,2023-01-02,122.8864,-1.0078
100033,2023-01-03,127.0056,3.352
100033,2023-01-04,127.4601,0.3579
100033,2023-01-05,126.2536,-0.9466
100033,2023-01-06,127.6519,1.1075
100033,2023-01-07,127.6519,0.0
100033,2023-01-08,127.6519,0.0
100033,2023-01-09,128.9194,0.9929
100033,2023-01-10,128.7169,-0.1571
100033,2023-01-11,130.1062,1.0793
100033,2023-01-12,128.9143,-0.9161
100033,2023-01-13,128.2425,-0.5211
100033,2023-01-14,128.2425,0.0
100033,2023-01-15,128.2425,0.0
100033,2023-01-16,125.2782,-2.3115
100033,2023-01-17,123.3919,-1.5057
100033,2023-01-18,126.1757,2.2561
100033,2023-01-19,128.7659,2.0529
100033,2023-01-20,128.9543,0.1463
100033,2023-01-21,128.9543,0.0
100033,2023-01-22,128.9543,0.0
100033,2023-01-23,131.6354,2.0791
100033,2023-01-24,131.4721,-0.1241
100033,2023-01-25,131.1781,-0.2236
100033,2023-01-26,131.3555,0.1352
100033,2023-01-27,131.2477,-0.0821
100033,2023-01-28,131.2477,0.0
100033,2023-01-29,131.2477,0.0
100033,2023-01-30,130.9985,-0.1899
100033,2023-01-31,132.8931,1.4463
100033,2023-02-01,133.222,0.2475
100033,2023-02-02,134.4536,0.9245
100033,2023-02-03,136.2155,1.3104
100033,2023-02-04,136.2155,0.0
100033,2023-02-05,136.2155,0.0
100033,2023-02-06,136.9422,0.5335
100033,2023-02-07,135.4524,-1.0879
100033,2023-02-08,133.3667,-1.5398
100033,2023-02-09,133.6946,0.2459
100033,2023-02-10,133.5109,-0.1374
100033,2023-02-11,133.5109,0.0
100033,2023-02-12,133.5109,0.0
100033,2023-02-13,133.7408,0.1722
100033,2023-02-14,133.8053,0.0482
100033,2023-02-15,138.1007,3.2102
100033,2023-02-16,136.0111,-1.5131
100033,2023-02-17,132.8995,-2.2878
100033,2023-02-18,132.8995,0.0
100033,2023-02-19,132.8995,0.0
100033,2023-02-20,133.5193,0.4664
100033,2023-02-21,133.0088,-0.3823
100033,2023-02-22,133.6031,0.4468
100033,2023-02-23,134.6308,0.7692
100033,2023-02-24,136.8082,1.6173
100033,2023-02-25,136.8082,0.0
100033,2023-02-26,136.8082,0.0
100033,2023-02-27,134.453,-1.7215
100033,2023-02-28,133.6502,-0.5971
100033,2023-03-01,134.4285,0.5823
100033,2023-03-02,135.7654,0.9945
100033,2023-03-03,139.471,2.7294
100033,2023-03-04,139.471,0.0
100033,2023-03-05,139.471,0.0
100033,2023-03-06,141.1707,1.2187
100033,2023-03-07,141.17,-0.0005
100033,2023-03-08,139.7677,-0.9933
100033,2023-03-09,138.9206,-0.6061
100033,2023-03-10,138.0317,-0.6399
100033,2023-03-11,138.0317,0.0
100033,2023-03-12,138.0317,0.0
100033,2023-03-13,139.2123,0.8553
100033,2023-03-14,139.7354,0.3758
100033,2023-03-15,137.6319,-1.5053
100033,2023-03-16,137.0081,-0.4532
100033,2023-03-17,138.5481,1.124
100033,2023-03-18,138.5481,0.0
100033,2023-03-19,138.5481,0.0
100033,2023-03-20,139.2264,0.4896
100033,2023-03-21,140.2718,0.7509
100033,2023-03-22,141.0113,0.5272
100033,2023-03-23,143.8802,2.0345
100033,2023-03-24,144.3846,0.3506
100033,2023-03-25,144.3846,0.0
100033,2023-03-26,144.3846,0.0
100033,2023-03-27,143.8161,-0.3937
100033,2023-03-28,142.3444,-1.0233
100033,2023-03-29,142.8666,0.3669
100033,2023-03-30,138.8471,-2.8135
100033,2023-03-31,138.6347,-0.153
100033,2023-04-01,138.6347,0.0
100033,2023-04-02,138.6347,0.0
100033,2023-04-03,138.3869,-0.1787
100033,2023-04-04,136.2371,-1.5535
100033,2023-04-05,134.8228,-1.0381
100033,2023-04-06,136.2275,1.0419
100033,2023-04-07,136.6964,0.3442
100033,2023-04-08,136.6964,0.0
100033,2023-04-09,136.6964,0.0
100033,2023-04-10,136.9554,0.1895
100033,2023-04-11,137.5512,0.435
100033,2023-04-12,137.7967,0.1785
100033,2023-04-13,139.9563,1.5672
100033,2023-04-14,140.2578,0.2154
100033,2023-04-15,140.2578,0.0
100033,2023-04-16,140.2578,0.0
100033,2023-04-17,137.9241,-1.6639
100033,2023-04-18,140.7364,2.039
100033,2023-04-19,141.457,0.512
100033,2023-04-20,140.5577,-0.6357
100033,2023-04-21,138.5582,-1.4225
100033,2023-04-22,138.5582,0.0
100033,2023-04-23,138.5582,0.0
100033,2023-04-24,139.3103,0.5428
